symbol,isin,company_name,series,sector,industry,listing_date,delisting_date,active,updated_at,market_cap_cr,market_cap_as_of,market_cap_source
GSLSU,INE0JSX01015,Global Surfaces Limited,EQ,,,23-MAR-2023,,1,2026-09-10 00:27:05,117.99016838399999,2026-09-09,CALCULATED_QUARTERLY_SHARES
GSPCROP,INE713R01022,GSP Crop Science Limited,EQ,,,24-MAR-2026,,1,2026-09-10 00:27:05,2285.597808825,2026-09-09,CALCULATED_QUARTERLY_SHARES
GSS,INE871H01011,GSS Infotech Limited,EQ,,,07-MAR-2008,,1,2026-09-10 00:27:05,28.468277248000003,2026-09-09,CALCULATED_QUARTERLY_SHARES
GTECJAINX,INE586X01012,G-TEC JAINX EDUCATION LIMITED,BE,,,13-NOV-2020,,1,2026-09-10 00:27:05,39.072701915,2026-06-08,CALCULATED_QUARTERLY_SHARES
GTL,INE043A01012,GTL Limited,EQ,,,29-MAR-1995,,1,2026-09-10 00:27:05,112.63877008800002,2026-09-09,CALCULATED_QUARTERLY_SHARES
GTLINFRA,INE221H01019,GTL Infrastructure Limited,EQ,,,09-NOV-2006,,1,2026-09-10 00:27:05,1485.87517848,2026-09-09,CALCULATED_QUARTERLY_SHARES
GTPL,INE869I01013,GTPL Hathway Limited,EQ,,,04-JUL-2017,,1,2026-09-10 00:27:05,655.547042673,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUFICBIO,INE742B01025,Gufic Biosciences Limited,EQ,,,19-OCT-2004,,1,2026-09-10 00:27:05,4300.812497925,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUJALKALI,INE186A01019,Gujarat Alkalies and Chemicals Limited,EQ,,,07-AUG-1997,,1,2026-09-10 00:27:05,5232.70298646,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUJAPOLLO,INE826C01016,Gujarat Apollo Industries Limited,EQ,,,04-JUN-2007,,1,2026-09-10 00:27:05,447.430362,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUJENERGY,INE844O01030,GUJARAT ENERGY LIMITED,EQ,,,15-SEP-2015,,1,2026-09-10 00:27:05,24299.548138769,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUJRAFFIA,INE610B01024,Gujarat Raffia Industries Limited,EQ,,,09-OCT-1996,,1,2026-09-10 00:27:05,22.10512893,2026-09-09,CALCULATED_QUARTERLY_SHARES
GUJTHEM,INE942C01045,Gujarat Themis Biosyn Limited,EQ,,,25-FEB-2025,,1,2026-09-10 00:27:05,4694.000732425,2026-09-09,CALCULATED_QUARTERLY_SHARES
GULFOILLUB,INE635Q01029,Gulf Oil Lubricants India Limited,EQ,,,31-JUL-2014,,1,2026-09-10 00:27:05,5353.05810931,2026-09-09,CALCULATED_QUARTERLY_SHARES
GULFPETRO,INE586G01017,GP Petroleums Limited,BE,,,24-SEP-2004,,1,2026-09-10 00:27:05,205.286154678,2026-06-09,CALCULATED_QUARTERLY_SHARES
GULPOLY,INE255D01024,Gulshan Polyols Limited,EQ,,,28-JAN-2015,,1,2026-09-10 00:27:05,1121.8058491880001,2026-09-09,CALCULATED_QUARTERLY_SHARES
GVKPIL,INE251H01024,GVK Power & Infrastructure Limited,BE,,,27-FEB-2006,,1,2026-09-10 00:26:57,,,
GVPIL,INE878A01011,GE Power India Limited,EQ,,,19-APR-2000,,1,2026-09-10 00:27:05,4431.729080925,2026-09-09,CALCULATED_QUARTERLY_SHARES
GVPTECH,INE382T01030,GVP Infotech Limited,BE,,,06-SEP-2022,,1,2026-09-10 00:27:05,153.29381627,2026-09-02,CALCULATED_QUARTERLY_SHARES
GVT&D,INE200A01026,GE Vernova T&D India Limited,EQ,,,30-JUN-2008,,1,2026-09-10 00:27:05,119650.5458055,2026-09-09,CALCULATED_QUARTERLY_SHARES
GYFTR,INE724A01017,Gyftr Limited,EQ,,,10-JUL-2026,,1,2026-09-10 00:27:05,1395.65410751,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAL,INE066F01020,Hindustan Aeronautics Limited,EQ,,,28-MAR-2018,,1,2026-09-10 00:27:05,334415.36469265,2026-09-09,CALCULATED_QUARTERLY_SHARES
HALDER,INE115S01010,Halder Venture Limited,EQ,,,19-JAN-2026,,1,2026-09-10 00:27:05,351.32113926,2026-09-09,CALCULATED_QUARTERLY_SHARES
HALDYNGL,INE506D01020,Haldyn Glass Limited,BE,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
HALEOSLABS,INE320X01016,HALEOS LABS LIMITED,EQ,,,17-AUG-2017,,1,2026-09-10 00:27:05,444.67160334000005,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAMPTON,INE299D01022,Hampton Sky Realty Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HAPPSTMNDS,INE419U01012,Happiest Minds Technologies Limited,EQ,,,17-SEP-2020,,1,2026-09-10 00:27:05,5169.9376414,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAPPYFORGE,INE330T01021,Happy Forgings Limited,EQ,,,27-DEC-2023,,1,2026-09-10 00:27:05,21297.873668949996,2026-09-09,CALCULATED_QUARTERLY_SHARES
HARDWYN,INE626Z01029,Hardwyn India Limited,EQ,,,12-APR-2022,,1,2026-09-10 00:27:05,610.6025923929999,2026-09-09,CALCULATED_QUARTERLY_SHARES
HARIOMPIPE,INE00EV01017,Hariom Pipe Industries Limited,EQ,,,13-APR-2022,,1,2026-09-10 00:27:05,1133.93469495,2026-09-09,CALCULATED_QUARTERLY_SHARES
HARRMALAYA,INE544A01019,Harrisons  Malayalam Limited,EQ,,,08-FEB-1995,,1,2026-09-10 00:27:05,346.439062112,2026-09-09,CALCULATED_QUARTERLY_SHARES
HARSHA,INE0JUS01029,Harsha Engineers International Limited,EQ,,,26-SEP-2022,,1,2026-09-10 00:27:05,4127.93963002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HATHWAY,INE982F01036,Hathway Cable & Datacom Limited,EQ,,,25-FEB-2010,,1,2026-09-10 00:27:05,1809.046799,2026-09-09,CALCULATED_QUARTERLY_SHARES
HATSUN,INE473B01035,Hatsun Agro Product Limited,EQ,,,20-JUN-2014,,1,2026-09-10 00:27:05,26708.631091799998,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAVELLS,INE176B01034,Havells India Limited,EQ,,,21-MAR-2001,,1,2026-09-10 00:27:05,70312.02250344,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAVISHA,INE293B01029,Sri Havisha Hospitality and Infrastructure Limited,EQ,,,16-FEB-2000,,1,2026-09-10 00:27:05,20.726577810000002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HAWKINCOOK,INE979B01015,Hawkins Cookers Limited,EQ,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
HAZOOR,INE550F01049,Hazoor Multi Projects Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HBESD,INE640B01021,HB Estate Developers Limited,EQ,,,20-APR-2026,,1,2026-09-10 00:26:57,,,
HBLENGINE,INE292B01021,HBL Engineering Limited,EQ,,,04-JAN-2007,,1,2026-09-10 00:27:05,20238.29650766,2026-09-09,CALCULATED_QUARTERLY_SHARES
HBPOR,INE638B01025,HB Portfolio Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HBSL,INE550B01022,HB Stockholdings Limited,EQ,,,23-JUL-2018,,1,2026-09-10 00:27:05,37.726414584,2026-09-09,CALCULATED_QUARTERLY_SHARES
HCC,INE549A01026,Hindustan Construction Company Limited,EQ,,,01-APR-2003,,1,2026-09-10 00:27:05,6138.400950890999,2026-09-09,CALCULATED_QUARTERLY_SHARES
HCG,INE075I01017,Healthcare Global Enterprises Limited,EQ,,,30-MAR-2016,,1,2026-09-10 00:27:05,10638.36936235,2026-09-09,CALCULATED_QUARTERLY_SHARES
HCL-INSYS,INE236A01020,HCL Infosystems Limited,EQ,,,01-JAN-1997,,1,2026-09-10 00:27:05,332.158438093,2026-09-09,CALCULATED_QUARTERLY_SHARES
HCLTECH,INE860A01027,HCL Technologies Limited,EQ,,,06-JAN-2000,,1,2026-09-10 00:27:05,333733.27551564,2026-09-09,CALCULATED_QUARTERLY_SHARES
HDBFS,INE756I01012,HDB Financial Services Limited,EQ,,,02-JUL-2025,,1,2026-09-10 00:27:05,56053.33366625,2026-09-09,CALCULATED_QUARTERLY_SHARES
HDFCAMC,INE127D01025,HDFC Asset Management Company Limited,EQ,,,06-AUG-2018,,1,2026-09-10 00:27:05,104592.58128,2026-09-09,CALCULATED_QUARTERLY_SHARES
HDFCBANK,INE040A01034,HDFC Bank Limited,EQ,,,08-NOV-1995,,1,2026-09-10 00:27:05,917273.9034384202,2026-09-09,CALCULATED_QUARTERLY_SHARES
HDFCLIFE,INE795G01014,HDFC Life Insurance Company Limited,EQ,,,17-NOV-2017,,1,2026-09-10 00:27:05,111654.771548,2026-09-09,CALCULATED_QUARTERLY_SHARES
HDIL,INE191I01012,Housing Development and Infrastructure Limited,BZ,,,24-JUL-2007,,1,2026-09-10 00:26:57,,,
HEADSUP,INE759V01019,Heads UP Ventures Limited,EQ,,,14-DEC-2016,,1,2026-09-10 00:27:05,15.328026836000001,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEALTHX,INE019J01013,Health X Platform Limited,EQ,,,05-OCT-2010,,1,2026-09-10 00:27:05,952.6674502,2026-09-09,CALCULATED_QUARTERLY_SHARES
HECPROJECT,INE558R01013,HEC Infra Projects Limited,EQ,,,30-DEC-2021,,1,2026-09-10 00:27:05,132.38489556200003,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEG,INE545A01024,HEG Limited,BE,,,10-MAY-1995,,1,2026-09-10 00:27:05,14053.733034225,2026-09-04,CALCULATED_QUARTERLY_SHARES
HEIDELBERG,INE578A01017,HeidelbergCement India Limited,EQ,,,15-MAR-1995,,1,2026-09-10 00:27:05,3622.5877797200005,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEMIPROP,INE0AJG01018,Hemisphere Properties India Limited,EQ,,,22-OCT-2020,,1,2026-09-10 00:27:05,3510.747710808,2026-09-09,CALCULATED_QUARTERLY_SHARES
HERANBA,INE694N01015,Heranba Industries Limited,EQ,,,05-MAR-2021,,1,2026-09-10 00:27:05,695.978512159,2026-09-09,CALCULATED_QUARTERLY_SHARES
HERITGFOOD,INE978A01027,Heritage Foods Limited,EQ,,,27-NOV-1996,,1,2026-09-10 00:27:05,3527.45149449,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEROMOTOCO,INE158A01026,Hero MotoCorp Limited,EQ,,,11-APR-2003,,1,2026-09-10 00:27:05,104402.3404174,2026-09-09,CALCULATED_QUARTERLY_SHARES
HESTERBIO,INE782E01017,Hester Biosciences Limited,EQ,,,13-MAR-2015,,1,2026-09-10 00:27:05,1975.8931882200002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEXAGON,INE0JUI01012,Hexagon Nutrition Limited,BE,,,12-JUN-2026,,1,2026-09-10 00:27:05,921.517617951,2026-07-15,CALCULATED_QUARTERLY_SHARES
HEXATRADEX,INE750M01017,Hexa Tradex Limited,EQ,,,20-APR-2012,,1,2026-09-10 00:27:05,863.118319392,2026-09-09,CALCULATED_QUARTERLY_SHARES
HEXT,INE093A01041,Hexaware Technologies Limited,EQ,,,19-FEB-2025,,1,2026-09-10 00:27:05,31155.980064220003,2026-09-09,CALCULATED_QUARTERLY_SHARES
HFCL,INE548A01028,HFCL Limited,BE,,,09-MAR-2011,,1,2026-09-10 00:27:05,34635.913850989,2026-09-02,CALCULATED_QUARTERLY_SHARES
HGINFRA,INE926X01010,H.G. Infra Engineering Limited,EQ,,,09-MAR-2018,,1,2026-09-10 00:27:05,3118.7870137100003,2026-09-09,CALCULATED_QUARTERLY_SHARES
HGM,INE596H01014,HandsOn Global Management (HGM) Limited,EQ,,,27-SEP-2006,,1,2026-09-10 00:27:05,63.58644458100001,2026-09-09,CALCULATED_QUARTERLY_SHARES
HGS,INE170I01016,Hinduja Global Solutions Limited,EQ,,,19-JUN-2007,,1,2026-09-10 00:27:05,1789.766468325,2026-09-09,CALCULATED_QUARTERLY_SHARES
HIKAL,INE475B01022,Hikal Limited,EQ,,,14-FEB-2001,,1,2026-09-10 00:27:05,2967.732659553,2026-09-09,CALCULATED_QUARTERLY_SHARES
HILINFRA,INE00RL01028,Highway Infrastructure Limited,EQ,,,12-AUG-2025,,1,2026-09-10 00:27:05,310.395854568,2026-09-09,CALCULATED_QUARTERLY_SHARES
HILTON,INE788H01017,Hilton Metal Forging Limited,EQ,,,24-MAY-2007,,1,2026-09-10 00:27:05,94.896114244,2026-09-09,CALCULATED_QUARTERLY_SHARES
HIMATSEIDE,INE049A01027,Himatsingka Seide Limited,EQ,,,08-FEB-1995,,1,2026-09-10 00:27:05,873.1775019520001,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDADH,INE074C01013,Hindustan Adhesives Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HINDALCO,INE038A01020,Hindalco Industries Limited,EQ,,,08-JAN-1997,,1,2026-09-10 00:26:57,,,
HINDALUMI,INE227B01019,Hind Aluminium Industries Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HINDCOMPOS,INE310C01029,Hindustan Composites Limited,EQ,,,08-MAY-1996,,1,2026-09-10 00:27:05,571.5961366900001,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDCON,INE642Y01029,Hindcon Chemicals Limited,EQ,,,05-JUL-2021,,1,2026-09-10 00:27:05,121.378157252,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDCOPPER,INE531E01026,Hindustan Copper Limited,EQ,,,15-SEP-2010,,1,2026-09-10 00:27:05,51476.594857359996,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDOILEXP,INE345A01011,Hindustan Oil Exploration Company Limited,EQ,,,23-SEP-2003,,1,2026-09-10 00:27:05,2589.720328487,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDPETRO,INE094A01015,Hindustan Petroleum Corporation Limited,EQ,,,17-JUN-1998,,1,2026-09-10 00:27:05,74245.66973402999,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDUNILVR,INE030A01027,Hindustan Unilever Limited,EQ,,,06-JUL-1995,,1,2026-09-10 00:27:05,457000.4860775,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDWAREAP,INE05AN01011,Hindware Home Innovation Limited,EQ,,,26-DEC-2019,,1,2026-09-10 00:27:05,1502.88069308,2026-09-09,CALCULATED_QUARTERLY_SHARES
HINDZINC,INE267A01025,Hindustan Zinc Limited,EQ,,,21-NOV-2006,,1,2026-09-10 00:27:05,255808.80862536002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HIRECT,INE835D01023,Hirect Limited,EQ,,,26-DEC-2006,,1,2026-09-10 00:27:05,4515.8398176,2026-09-09,CALCULATED_QUARTERLY_SHARES
HISARMETAL,INE598C01011,Hisar Metal Industries Limited,EQ,,,05-JAN-2017,,1,2026-09-10 00:27:05,83.117063888,2026-09-09,CALCULATED_QUARTERLY_SHARES
HITECH,INE106T01025,Hi-Tech Pipes Limited,EQ,,,07-MAY-2018,,1,2026-09-10 00:27:05,1559.7600158000002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HITECHCORP,INE120D01012,Hitech Corporation Limited,BE,,,20-DEC-2007,,1,2026-09-10 00:27:05,457.56518308499994,2026-06-01,CALCULATED_QUARTERLY_SHARES
HITECHGEAR,INE127B01011,The Hi-Tech Gears Limited,BE,,,21-JAN-2002,,1,2026-09-10 00:26:57,,,
HLEGLAS,INE461D01028,HLE Glascoat Limited,EQ,,,09-FEB-2023,,1,2026-09-10 00:27:05,2555.529353355,2026-09-09,CALCULATED_QUARTERLY_SHARES
HLVLTD,INE102A01024,HLV LIMITED,EQ,,,19-JUL-1995,,1,2026-09-10 00:27:05,426.586685337,2026-09-09,CALCULATED_QUARTERLY_SHARES
HMAAGRO,INE0ECP01024,HMA Agro Industries Limited,EQ,,,04-JUL-2023,,1,2026-09-10 00:27:05,1002.541077538,2026-09-09,CALCULATED_QUARTERLY_SHARES
HMT,INE262A01018,HMT Limited,BZ,,,29-AUG-2003,,1,2026-09-10 00:26:57,,,
HMVL,INE871K01015,Hindustan Media Ventures Limited,BE,,,21-JUL-2010,,1,2026-09-10 00:27:05,764.740044061,2026-08-06,CALCULATED_QUARTERLY_SHARES
HNDFDS,INE254N01026,Hindustan Foods Limited,EQ,,,06-JUN-2023,,1,2026-09-10 00:27:05,7454.171074075,2026-09-09,CALCULATED_QUARTERLY_SHARES
HOMEFIRST,INE481N01025,Home First Finance Company India Limited,EQ,,,03-FEB-2021,,1,2026-09-10 00:27:05,12572.25620717,2026-09-09,CALCULATED_QUARTERLY_SHARES
HONASA,INE0J5401028,Honasa Consumer Limited,EQ,,,07-NOV-2023,,1,2026-09-10 00:27:05,15358.381520875,2026-09-09,CALCULATED_QUARTERLY_SHARES
HONAUT,INE671A01010,Honeywell Automation India Limited,EQ,,,18-JUL-2003,,1,2026-09-10 00:27:05,30220.325614,2026-09-09,CALCULATED_QUARTERLY_SHARES
HONDAPOWER,INE634A01018,Honda India Power Products Limited,EQ,,,01-APR-2003,,1,2026-09-10 00:27:05,1992.1884750600002,2026-09-09,CALCULATED_QUARTERLY_SHARES
HPAL,INE0GSL01024,HP Adhesives Limited,EQ,,,27-DEC-2021,,1,2026-09-10 00:27:05,327.70743826800003,2026-09-09,CALCULATED_QUARTERLY_SHARES
HPIL,INE05X901010,Hindprakash Industries Limited,EQ,,,07-NOV-2022,,1,2026-09-10 00:27:05,138.2318762,2026-09-09,CALCULATED_QUARTERLY_SHARES
HPL,INE495S01016,HPL Electric & Power Limited,EQ,,,04-OCT-2016,,1,2026-09-10 00:27:05,1920.255738225,2026-09-09,CALCULATED_QUARTERLY_SHARES
HRYNSHP,INE400G01011,Hariyana Ship Breakers Limited,EQ,,,17-AUG-2026,,1,2026-09-10 00:26:57,,,
HSCL,INE019C01026,Himadri Speciality Chemical Limited,EQ,,,02-MAR-2007,,1,2026-09-10 00:27:05,33652.266199845,2026-09-09,CALCULATED_QUARTERLY_SHARES
HTMEDIA,INE501G01024,HT Media Limited,EQ,,,01-SEP-2005,,1,2026-09-10 00:27:05,574.250487732,2026-09-09,CALCULATED_QUARTERLY_SHARES
HUBTOWN,INE703H01016,Hubtown Limited,EQ,,,07-FEB-2007,,1,2026-09-10 00:27:05,2614.475136,2026-09-09,CALCULATED_QUARTERLY_SHARES
HUDCO,INE031A01017,Housing & Urban Development Corporation Limited,EQ,,,19-MAY-2017,,1,2026-09-10 00:27:05,35103.3165,2026-09-09,CALCULATED_QUARTERLY_SHARES
HUHTAMAKI,INE275B01026,Huhtamaki India Limited,EQ,,,01-OCT-2004,,1,2026-09-10 00:27:05,2022.97328475,2026-09-09,CALCULATED_QUARTERLY_SHARES
HYBRIDFIN,INE965B01022,Hybrid Financial Services Limited,BE,,,05-DEC-2022,,1,2026-09-10 00:27:05,66.37685406,2026-06-23,CALCULATED_QUARTERLY_SHARES
HYUNDAI,INE0V6F01027,Hyundai Motor India Limited,EQ,,,22-OCT-2024,,1,2026-09-10 00:27:05,177328.96769984002,2026-09-09,CALCULATED_QUARTERLY_SHARES
IBULLSLTD,INE126M01010,Indiabulls Limited,EQ,,,18-AUG-2011,,1,2026-09-10 00:27:05,5835.37933875,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICDSLTD,INE613B01010,ICDS Limited,BE,,,17-NOV-1999,,1,2026-09-10 00:27:05,79.80336524399999,2026-09-08,CALCULATED_QUARTERLY_SHARES
ICEMAKE,INE520Y01019,Ice Make Refrigeration Limited,EQ,,,12-OCT-2020,,1,2026-09-10 00:27:05,1145.07760323,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICICIAMC,INE346A01027,ICICI Prudential Asset Management Company Limited,EQ,,,19-DEC-2025,,1,2026-09-10 00:27:05,148443.3104498,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICICIBANK,INE090A01021,ICICI Bank Limited,EQ,,,17-SEP-1997,,1,2026-09-10 00:27:05,836744.11424839,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICICIGI,INE765G01017,ICICI Lombard General Insurance Company Limited,EQ,,,27-SEP-2017,,1,2026-09-10 00:27:05,73599.393604,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICICIPRULI,INE726G01019,ICICI Prudential Life Insurance Company Limited,EQ,,,29-SEP-2016,,1,2026-09-10 00:27:05,67096.69836,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICIL,INE483B01026,Indo Count Industries Limited,EQ,,,12-SEP-2005,,1,2026-09-10 00:27:05,8825.04289002,2026-09-09,CALCULATED_QUARTERLY_SHARES
ICRA,INE725G01011,ICRA Limited,EQ,,,13-APR-2007,,1,2026-09-10 00:27:05,4609.4763033,2026-09-09,CALCULATED_QUARTERLY_SHARES
IDBI,INE008A01015,IDBI Bank Limited,EQ,,,20-SEP-1995,,1,2026-09-10 00:27:05,87699.819248288,2026-09-09,CALCULATED_QUARTERLY_SHARES
IDEA,INE669E01016,Vodafone Idea Limited,EQ,,,09-MAR-2007,,1,2026-09-10 00:27:05,168160.03860612802,2026-09-09,CALCULATED_QUARTERLY_SHARES
IDEAFORGE,INE349Y01013,Ideaforge Technology Limited,EQ,,,07-JUL-2023,,1,2026-09-10 00:27:05,3714.475572225,2026-09-09,CALCULATED_QUARTERLY_SHARES
IDFCFIRSTB,INE092T01019,IDFC First Bank Limited,EQ,,,06-NOV-2015,,1,2026-09-10 00:27:05,74086.7278284,2026-09-09,CALCULATED_QUARTERLY_SHARES
IEX,INE022Q01020,Indian Energy Exchange Limited,EQ,,,23-OCT-2017,,1,2026-09-10 00:27:05,10517.694692295,2026-09-09,CALCULATED_QUARTERLY_SHARES
IFBAGRO,INE076C01018,IFB Agro Industries Limited,EQ,,,03-APR-1996,,1,2026-09-10 00:27:05,823.892076,2026-09-09,CALCULATED_QUARTERLY_SHARES
IFBIND,INE559A01017,IFB Industries Limited,EQ,,,29-MAR-1995,,1,2026-09-10 00:27:05,5132.97339612,2026-09-09,CALCULATED_QUARTERLY_SHARES
IFCI,INE039A01010,IFCI Limited,EQ,,,26-APR-1995,,1,2026-09-10 00:27:05,23968.781928895998,2026-09-09,CALCULATED_QUARTERLY_SHARES
IFGLEXPOR,INE133Y01011,IFGL Refractories Limited,EQ,,,14-NOV-2017,,1,2026-09-10 00:27:05,1547.2565936550002,2026-09-09,CALCULATED_QUARTERLY_SHARES
IGARASHI,INE188B01013,Igarashi Motors India Limited,EQ,,,09-OCT-2003,,1,2026-09-10 00:27:05,1291.4213425300002,2026-09-09,CALCULATED_QUARTERLY_SHARES
IGCL,INE05J901018,Indogulf Cropsciences Limited,EQ,,,03-JUL-2025,,1,2026-09-10 00:27:05,459.89045947599993,2026-09-09,CALCULATED_QUARTERLY_SHARES
IGIL,INE0Q9301021,International Gemological Institute Limited,EQ,,,20-DEC-2024,,1,2026-09-10 00:27:05,13462.4889245,2026-09-09,CALCULATED_QUARTERLY_SHARES
IGL,INE203G01027,Indraprastha Gas Limited,EQ,,,26-DEC-2003,,1,2026-09-10 00:27:05,21408.827189175998,2026-09-09,CALCULATED_QUARTERLY_SHARES
IGPL,INE204A01010,IG Petrochemicals Limited,EQ,,,29-JAN-2007,,1,2026-09-10 00:27:05,1715.78869028,2026-09-09,CALCULATED_QUARTERLY_SHARES
IIFL,INE530B01024,IIFL Finance Limited,EQ,,,17-MAY-2005,,1,2026-09-10 00:27:05,25734.013977034996,2026-09-09,CALCULATED_QUARTERLY_SHARES
IIFLCAPS,INE489L01022,IIFL Capital Services Limited,EQ,,,20-SEP-2019,,1,2026-09-10 00:27:05,10597.069938635,2026-09-09,CALCULATED_QUARTERLY_SHARES
IITL,INE886A01014,Industrial Investment Trust Limited,EQ,,,17-AUG-2010,,1,2026-09-10 00:27:05,288.43201698,2026-09-09,CALCULATED_QUARTERLY_SHARES
IKIO,INE0LOJ01019,IKIO Technologies Limited,EQ,,,16-JUN-2023,,1,2026-09-10 00:27:05,1699.640367264,2026-09-09,CALCULATED_QUARTERLY_SHARES
IKS,INE115Q01022,Inventurus Knowledge Solutions Limited,EQ,,,19-DEC-2024,,1,2026-09-10 00:27:05,30748.926530570003,2026-09-09,CALCULATED_QUARTERLY_SHARES
IL&FSENGG,INE369I01014,IL&FS Engineering and Construction Company Limited,BZ,,,25-OCT-2007,,1,2026-09-10 00:26:57,,,
IL&FSTRANS,INE975G01012,IL&FS Transportation Networks Limited,BZ,,,30-MAR-2010,,1,2026-09-10 00:26:57,,,
IMAGICAA,INE172N01012,Imagicaaworld Entertainment Limited,EQ,,,06-APR-2015,,1,2026-09-10 00:27:05,3100.73366976,2026-09-09,CALCULATED_QUARTERLY_SHARES
IMFA,INE919H01018,Indian Metals & Ferro Alloys Limited,EQ,,,23-JUL-2010,,1,2026-09-10 00:27:05,7020.07536348,2026-09-09,CALCULATED_QUARTERLY_SHARES
IMPAL,INE547E01014,India Motor Parts and Accessories Limited,EQ,,,07-OCT-2005,,1,2026-09-10 00:27:05,1408.4923143,2026-09-09,CALCULATED_QUARTERLY_SHARES
IMPEXFERRO,INE691G01015,Impex Ferro Tech Limited,BZ,,,03-FEB-2005,,1,2026-09-10 00:26:57,,,
INA,INE0LGX01024,Insolation Energy Limited,EQ,,,09-MAR-2026,,1,2026-09-10 00:27:05,1999.366186608,2026-09-09,CALCULATED_QUARTERLY_SHARES
INCREDIBLE,INE452L01012,INCREDIBLE INDUSTRIES LIMITED,EQ,,,01-JUL-2016,,1,2026-09-10 00:27:05,150.441956258,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDBANK,INE841B01017,Indbank Merchant Banking Services Limited,EQ,,,08-OCT-2008,,1,2026-09-10 00:27:05,118.08618315899999,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDGN,INE065X01017,Indegene Limited,EQ,,,13-MAY-2024,,1,2026-09-10 00:27:05,14128.355673675,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDHOTEL,INE053A01029,The Indian Hotels Company Limited,EQ,,,03-JUL-1996,,1,2026-09-10 00:27:05,102868.207777125,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIACEM,INE383A01012,The India Cements Limited,EQ,,,31-MAY-2000,,1,2026-09-10 00:27:05,10894.151556585,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIAGLYCO,INE560A01023,India Glycols Limited,BE,,,01-JUL-2005,,1,2026-09-10 00:27:05,7451.3271114,2026-09-01,CALCULATED_QUARTERLY_SHARES
INDIAMART,INE933S01016,Indiamart Intermesh Limited,EQ,,,04-JUL-2019,,1,2026-09-10 00:27:05,10056.23423541,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIANB,INE562A01011,Indian Bank,EQ,,,01-MAR-2007,,1,2026-09-10 00:27:05,115382.03070506999,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIANCARD,INE061A01014,Indian Card Clothing Company Limited,EQ,,,08-JAN-1997,,1,2026-09-10 00:27:05,128.809747935,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIANHUME,INE323C01030,Indian Hume Pipe Company Limited,EQ,,,30-AUG-1995,,1,2026-09-10 00:27:05,1999.50393905,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIASHLTR,INE922K01024,India Shelter Finance Corporation Limited,EQ,,,20-DEC-2023,,1,2026-09-10 00:27:05,7274.183362940001,2026-09-09,CALCULATED_QUARTERLY_SHARES
INDIGO,INE646L01027,InterGlobe Aviation Limited,EQ,,,10-NOV-2015,,1,2026-09-10 00:27:05,192360.9386175,2026-09-09,CALCULATED_QUARTERLY_SHARES
